# depth age thinning accu x_origin accu_steady
2.181000000000000000e+03 1.655420369469443976e+05 6.373092358626475384e-01 1.063890201380451872e-02 2.187662750708323642e+02 1.650000000000000078e-02
2.182000000000000000e+03 1.656842245457221288e+05 6.370258225190766899e-01 1.063890201380480495e-02 2.186992669683587280e+02 1.650000000000000078e-02
2.183000000000000000e+03 1.658317769035488018e+05 6.367342933893374024e-01 1.081278163201205254e-02 2.186322146237865809e+02 1.650000000000000078e-02
2.184000000000000000e+03 1.659793968182997778e+05 6.364346386122367027e-01 1.111474453282429442e-02 2.185651179786556497e+02 1.650000000000000078e-02
2.185000000000000000e+03 1.661217738789392752e+05 6.361268489232149159e-01 1.111474453282863990e-02 2.184979769743897009e+02 1.650000000000000078e-02
2.186000000000000000e+03 1.662632088443983230e+05 6.358109156560971531e-01 1.104419931603609073e-02 2.184307915522961991e+02 1.650000000000000078e-02
2.187000000000000000e+03 1.664047346036208619e+05 6.354868307531011951e-01 1.098329151348484412e-02 2.183635616535661370e+02 1.650000000000000078e-02
2.188000000000000000e+03 1.665480064752548933e+05 6.351545867590178140e-01 1.098329151348734906e-02 2.182962872192735517e+02 1.650000000000000078e-02
2.189000000000000000e+03 1.666913532911936054e+05 6.348141768329608192e-01 1.116623082362347245e-02 2.182289681903753547e+02 1.650000000000000078e-02
2.190000000000000000e+03 1.668341635574174870e+05 6.344655947477876312e-01 1.124080014343053352e-02 2.181616045077109334e+02 1.650000000000000078e-02
2.191000000000000000e+03 1.669743786287188414e+05 6.341088348942705011e-01 1.124080014343118925e-02 2.180941961120018959e+02 1.650000000000000078e-02
2.192000000000000000e+03 1.671146725872798706e+05 6.337433827234750794e-01 1.108149305980636774e-02 2.180267429438517013e+02 1.650000000000000078e-02
2.193000000000000000e+03 1.672558672449352161e+05 6.333668851636378161e-01 1.105963873067907638e-02 2.179595895024524168e+02 1.650000000000000078e-02
2.194000000000000000e+03 1.673986263136604975e+05 6.329786614226367014e-01 1.105411181239195247e-02 2.178924084842329876e+02 1.650000000000000078e-02
2.195000000000000000e+03 1.675414729405659891e+05 6.325787077598787889e-01 1.096178893350072819e-02 2.178251827555060345e+02 1.650000000000000078e-02
2.196000000000000000e+03 1.676850919521168107e+05 6.321670217991449681e-01 1.096178893349765600e-02 2.177579122567202319e+02 1.650000000000000078e-02
2.197000000000000000e+03 1.678293987294544349e+05 6.317436024680477269e-01 1.108130561422851490e-02 2.176905969282051672e+02 1.650000000000000078e-02
2.198000000000000000e+03 1.679738022268520144e+05 6.313084500059786830e-01 1.148377059176037933e-02 2.176232367101709997e+02 1.650000000000000078e-02
2.199000000000000000e+03 1.681136550910762162e+05 6.308615659691998445e-01 1.148377059176401704e-02 2.175558315427082334e+02 1.650000000000000078e-02
2.200000000000000000e+03 1.682516876128044096e+05 6.304029532298546235e-01 1.126832760947644833e-02 2.174883813657874043e+02 1.650000000000000078e-02
2.201000000000000000e+03 1.683898205520077900e+05 6.299326159840084038e-01 1.093932874874189304e-02 2.174208861192586539e+02 1.650000000000000078e-02
2.202000000000000000e+03 1.685340815215046750e+05 6.294505597549203690e-01 1.093932874873570008e-02 2.173533457428514737e+02 1.650000000000000078e-02
2.203000000000000000e+03 1.686793086338184658e+05 6.289567913921578768e-01 1.146686911705423369e-02 2.172857601761743922e+02 1.650000000000000078e-02
2.204000000000000000e+03 1.688240545092451212e+05 6.284513190781638725e-01 1.186237269846640054e-02 2.172181293587146058e+02 1.650000000000000078e-02
2.205000000000000000e+03 1.689581940431808180e+05 6.279341523281747328e-01 1.186237269846924201e-02 2.171504532298377512e+02 1.650000000000000078e-02
2.206000000000000000e+03 1.690924440544755489e+05 6.274053019930102559e-01 1.228994897798936156e-02 2.170827317287874791e+02 1.650000000000000078e-02
2.207000000000000000e+03 1.692253889289190411e+05 6.268663267505852899e-01 1.243484624495316132e-02 2.170149647946851417e+02 1.650000000000000078e-02
2.208000000000000000e+03 1.693536765166145051e+05 6.263238521199948616e-01 1.243484624495558646e-02 2.169475076698261660e+02 1.650000000000000078e-02
2.209000000000000000e+03 1.694820752173731162e+05 6.257796501360122221e-01 1.200927958273446082e-02 2.168800134226787577e+02 1.650000000000000078e-02
2.210000000000000000e+03 1.696125839232709550e+05 6.252337230436356696e-01 1.197110436810726319e-02 2.168124738036221117e+02 1.650000000000000078e-02
2.211000000000000000e+03 1.697461891315703397e+05 6.246860731021190993e-01 1.209562336768837953e-02 2.167448887516141269e+02 1.650000000000000078e-02
2.212000000000000000e+03 1.698799114689168637e+05 6.241367026068169732e-01 1.326918117036816197e-02 2.166772582054894656e+02 1.650000000000000078e-02
2.213000000000000000e+03 1.700061453561319795e+05 6.235856138861513021e-01 1.326918117037529515e-02 2.166095821039591556e+02 1.650000000000000078e-02
2.214000000000000000e+03 1.701269990109616192e+05 6.230328093034570580e-01 1.322666301398654591e-02 2.165418603856103061e+02 1.650000000000000078e-02
2.215000000000000000e+03 1.702479598968282517e+05 6.224782912562016879e-01 1.311396214157105333e-02 2.164740929889057384e+02 1.650000000000000078e-02
2.216000000000000000e+03 1.703701178024651017e+05 6.219220621759556922e-01 1.311396214157289908e-02 2.164062798521836726e+02 1.650000000000000078e-02
2.217000000000000000e+03 1.704927289934840228e+05 6.213641245304021288e-01 1.288643363101078104e-02 2.163384209136574157e+02 1.650000000000000078e-02
2.218000000000000000e+03 1.706154502800113987e+05 6.208044808182909824e-01 1.261853225211688641e-02 2.162705161114149632e+02 1.650000000000000078e-02
2.219000000000000000e+03 1.707428476790552377e+05 6.202431335762706999e-01 1.261853225211739468e-02 2.162025653834186869e+02 1.650000000000000078e-02
2.220000000000000000e+03 1.708706177667352604e+05 6.196800853725519254e-01 1.276934551535134806e-02 2.161345686675050501e+02 1.650000000000000078e-02
2.221000000000000000e+03 1.709981870027520345e+05 6.191153401399156486e-01 1.285123021284302613e-02 2.160665259013841819e+02 1.650000000000000078e-02
2.222000000000000000e+03 1.711238720844116469e+05 6.185494810232388119e-01 1.285123021284568720e-02 2.159984922406605108e+02 1.650000000000000078e-02
2.223000000000000000e+03 1.712496721448263561e+05 6.179839960360552498e-01 1.263230139082638891e-02 2.159307226111841942e+02 1.650000000000000078e-02
2.224000000000000000e+03 1.713764355539850367e+05 6.174191193883161732e-01 1.258815006420167804e-02 2.158629069918542882e+02 1.650000000000000078e-02
2.225000000000000000e+03 1.715050998400380195e+05 6.168548504764534979e-01 1.258059498850010172e-02 2.157950453202091410e+02 1.650000000000000078e-02
2.226000000000000000e+03 1.716338818219421955e+05 6.162911886964226316e-01 1.218604311297957765e-02 2.157271375336596293e+02 1.650000000000000078e-02
2.227000000000000000e+03 1.717649522053624678e+05 6.157281334484434598e-01 1.218604311298311475e-02 2.156591835694891302e+02 1.650000000000000078e-02
2.228000000000000000e+03 1.718982270829115296e+05 6.151656841331492043e-01 1.213772478526681763e-02 2.155911833648528386e+02 1.650000000000000078e-02
2.229000000000000000e+03 1.720316238144026138e+05 6.146038401530363737e-01 1.195848139605219448e-02 2.155231368567776542e+02 1.650000000000000078e-02
2.230000000000000000e+03 1.721669339585400303e+05 6.140426009128140405e-01 1.195848139605296123e-02 2.154550439821616976e+02 1.650000000000000078e-02
2.231000000000000000e+03 1.723031177638285153e+05 6.134819658175793000e-01 1.170596444941699246e-02 2.153869046777740550e+02 1.650000000000000078e-02
2.232000000000000000e+03 1.724394260217087867e+05 6.129219342769660628e-01 1.133734411591329032e-02 2.153187188802543801e+02 1.650000000000000078e-02
2.233000000000000000e+03 1.725825898725592415e+05 6.123625056988050153e-01 1.133734411591321226e-02 2.152504865261124962e+02 1.650000000000000078e-02
2.234000000000000000e+03 1.727266288666640758e+05 6.118036794966917880e-01 1.142139831602836768e-02 2.151822075517281121e+02 1.650000000000000078e-02
2.235000000000000000e+03 1.728706311209783598e+05 6.112454550813259946e-01 1.147732852326410931e-02 2.151138818933504524e+02 1.650000000000000078e-02
2.236000000000000000e+03 1.730131733494377113e+05 6.106878043370135289e-01 1.147732852326550750e-02 2.150455094870978883e+02 1.650000000000000078e-02
2.237000000000000000e+03 1.731558457406074158e+05 6.101300037293796441e-01 1.108634194450825415e-02 2.149772637531378336e+02 1.650000000000000078e-02
2.238000000000000000e+03 1.733005404557894217e+05 6.095712773336451340e-01 1.098982063696428077e-02 2.149091650916394940e+02 1.650000000000000078e-02
2.239000000000000000e+03 1.734498147066978272e+05 6.090115884082132336e-01 1.099059622837750966e-02 2.148410197417441907e+02 1.650000000000000078e-02
2.240000000000000000e+03 1.735992261424261669e+05 6.084509385460055153e-01 1.138182921054009533e-02 2.147728276393889644e+02 1.650000000000000078e-02
2.241000000000000000e+03 1.737461998711552878e+05 6.078893293494072037e-01 1.138182921053557811e-02 2.147045887203788368e+02 1.650000000000000078e-02
2.242000000000000000e+03 1.738907316724956618e+05 6.073267624380179752e-01 1.174951642938083102e-02 2.146363029203865835e+02 1.650000000000000078e-02
2.243000000000000000e+03 1.740353973536748381e+05 6.067632394423497777e-01 1.322356436101205374e-02 2.145679701749522792e+02 1.650000000000000078e-02
2.244000000000000000e+03 1.741661029467349581e+05 6.061987620053589376e-01 1.322356436100965288e-02 2.144995904194830132e+02 1.650000000000000078e-02
2.245000000000000000e+03 1.742908517596212914e+05 6.056333317848429099e-01 1.347600590210521962e-02 2.144311635892523498e+02 1.650000000000000078e-02
2.246000000000000000e+03 1.744157170402531920e+05 6.050669504491289485e-01 1.384034889216409318e-02 2.143626896194002427e+02 1.650000000000000078e-02
2.247000000000000000e+03 1.745356322850176948e+05 6.044996196817609135e-01 1.384034889216661547e-02 2.142941684449323532e+02 1.650000000000000078e-02
2.248000000000000000e+03 1.746551567834559246e+05 6.039313411782517571e-01 1.351285979005004828e-02 2.142256000007199361e+02 1.650000000000000078e-02
2.249000000000000000e+03 1.747753788838381006e+05 6.033621166468938757e-01 1.331375331997720034e-02 2.141569842214993002e+02 1.650000000000000078e-02
2.250000000000000000e+03 1.748998651541520958e+05 6.027919478107813811e-01 1.331375331997484285e-02 2.140883210418715521e+02 1.650000000000000078e-02
2.251000000000000000e+03 1.750244691735370725e+05 6.022215486893434111e-01 1.251840926064207334e-02 2.140196103963021983e+02 1.650000000000000078e-02
2.252000000000000000e+03 1.751523979315281031e+05 6.016543327389437534e-01 1.235214401424463218e-02 2.139511992128981035e+02 1.650000000000000078e-02
2.253000000000000000e+03 1.752869562666349520e+05 6.010913164024797029e-01 1.233197804242705531e-02 2.138827629575232265e+02 1.650000000000000078e-02
2.254000000000000000e+03 1.754216406367364980e+05 6.005324940008708312e-01 1.185201315588004650e-02 2.138142792947601265e+02 1.650000000000000078e-02
2.255000000000000000e+03 1.755595497915539891e+05 5.999778598285095965e-01 1.185201315588512577e-02 2.137457481588828330e+02 1.650000000000000078e-02
2.256000000000000000e+03 1.757001780668934516e+05 5.994274083389695695e-01 1.189441357653684556e-02 2.136771694840286671e+02 1.650000000000000078e-02
2.257000000000000000e+03 1.758409354805448675e+05 5.988811341454188808e-01 1.201532829779528022e-02 2.136085432041977299e+02 1.650000000000000078e-02
2.258000000000000000e+03 1.759803557551325939e+05 5.983390320219028613e-01 1.201532829779409887e-02 2.135398692532526184e+02 1.650000000000000078e-02
2.259000000000000000e+03 1.761194525182778889e+05 5.978010969032552246e-01 1.172547454311150331e-02 2.134711475649179988e+02 1.650000000000000078e-02
2.260000000000000000e+03 1.762586744485300442e+05 5.972673238819424801e-01 1.141604181755938481e-02 2.134023780727802091e+02 1.650000000000000078e-02
2.261000000000000000e+03 1.764052662187209353e+05 5.967377082136779975e-01 1.141604181756086973e-02 2.133335607102869176e+02 1.650000000000000078e-02
2.262000000000000000e+03 1.765520577385391807e+05 5.962122453122382648e-01 1.170820664703067782e-02 2.132646954107467252e+02 1.650000000000000078e-02
2.263000000000000000e+03 1.766978653360115422e+05 5.956909307527001873e-01 1.182781187152664830e-02 2.131957821073287676e+02 1.650000000000000078e-02
2.264000000000000000e+03 1.768397954670330510e+05 5.951737602715975184e-01 1.182781187152798230e-02 2.131268207330622886e+02 1.650000000000000078e-02
2.265000000000000000e+03 1.769818489268688427e+05 5.946608061396069234e-01 1.210188771740878209e-02 2.130578112208362995e+02 1.650000000000000078e-02
2.266000000000000000e+03 1.771224860647500027e+05 5.941534580782446007e-01 1.211909783359672865e-02 2.129889582550210037e+02 1.650000000000000078e-02
2.267000000000000000e+03 1.772613633055684331e+05 5.936529284480021040e-01 1.222872327340321537e-02 2.129202236918830238e+02 1.650000000000000078e-02
2.268000000000000000e+03 1.774003576386653003e+05 5.931592524555142631e-01 1.274275970814127759e-02 2.128514410484229984e+02 1.650000000000000078e-02
2.269000000000000000e+03 1.775347952334390138e+05 5.926724247567214388e-01 1.274275970814360386e-02 2.127826102573287983e+02 1.650000000000000078e-02
2.270000000000000000e+03 1.776672055381693062e+05 5.921924404675567022e-01 1.268952491629442639e-02 2.127137312511468110e+02 1.650000000000000078e-02
2.271000000000000000e+03 1.777997231642054394e+05 5.917192951606644602e-01 1.261557238280587925e-02 2.126448039622815998e+02 1.650000000000000078e-02
2.272000000000000000e+03 1.779335903066518658e+05 5.912529848692887890e-01 1.261557238280666508e-02 2.125758283229954202e+02 1.650000000000000078e-02
2.273000000000000000e+03 1.780676566283441207e+05 5.907935060870208588e-01 1.269920319024511572e-02 2.125068042654079079e+02 1.650000000000000078e-02
2.274000000000000000e+03 1.782015993758952536e+05 5.903408557689774350e-01 1.274275970814438448e-02 2.124377317214957088e+02 1.650000000000000078e-02
2.275000000000000000e+03 1.783345326391115959e+05 5.898950313333922724e-01 1.274275970813948042e-02 2.123686106230919677e+02 1.650000000000000078e-02
2.276000000000000000e+03 1.784675663691803347e+05 5.894560306606151379e-01 1.175428813929930462e-02 2.122994409018859585e+02 1.650000000000000078e-02
2.277000000000000000e+03 1.786059230167195201e+05 5.890238520990426219e-01 1.165013265796745190e-02 2.122302224894226867e+02 1.650000000000000078e-02
2.278000000000000000e+03 1.787516487494821486e+05 5.885984944609429226e-01 1.172796274364952193e-02 2.121609553171025766e+02 1.650000000000000078e-02
2.279000000000000000e+03 1.788974797926627798e+05 5.881799267871199444e-01 1.215923017923254724e-02 2.120916393161809026e+02 1.650000000000000078e-02
2.280000000000000000e+03 1.790393359396810702e+05 5.877659301825073346e-01 1.215923017923192968e-02 2.120223888540089661e+02 1.650000000000000078e-02
2.281000000000000000e+03 1.791792590696740372e+05 5.873528115471201572e-01 1.236491691664885935e-02 2.119533483990265097e+02 1.650000000000000078e-02
2.282000000000000000e+03 1.793192806155617873e+05 5.869402214790321315e-01 1.267233222956574805e-02 2.118842591721200677e+02 1.650000000000000078e-02
2.283000000000000000e+03 1.794542016567297396e+05 5.865281599890350694e-01 1.267233222956940138e-02 2.118151211043334570e+02 1.650000000000000078e-02
2.284000000000000000e+03 1.795887426351707254e+05 5.861166270925182165e-01 1.358891479527605736e-02 2.117459341265641797e+02 1.650000000000000078e-02
2.285000000000000000e+03 1.797210602080676763e+05 5.857056228046574331e-01 1.406704005929789413e-02 2.116766981695630250e+02 1.650000000000000078e-02
2.286000000000000000e+03 1.798424320331379422e+05 5.852951471453491372e-01 1.406704005929379671e-02 2.116074131639335292e+02 1.650000000000000078e-02
